manuscriptID,cluster,betweenness,scaled_betweenness,eigen,scaled_eigen,interaction_score,residuals,keystatus
CCSSI2010,6,739.6375638009877,0.02555180390182365,0.14044243703652118,0.13999156632985268,0.0036131687381510446,0.06958584781092586,Hub
CHAIKOHT2010,6,404.7993779835827,0.018511412689248895,0.18649645432778786,0.18606974070869062,0.00347920581741425,0.12542572182853548,Hub
FOULGER2012,6,622.3979042004128,0.02308669357636256,0.14233372279720816,0.14188384414201377,0.003308715993073794,0.07490353641361751,Hub
CULLENGR2011,6,627.4220700953512,0.023192332941630568,0.13801698914180546,0.13756484619526216,0.0032226764788128495,0.0704399683477451,Hub
GRAHAMBU2009,6,773.1724766595436,0.026256917344089713,0.12087965793315142,0.12041852580314283,0.0031937568471820765,0.049042989772523346,Hub
MISHRA2009,6,515.5096211057806,0.020839233875224933,0.1512947527945839,0.1508495745412026,0.003175342993780099,0.08698844375949631,Hub
PRENSKY2001,6,1058.7003517524345,0.032260497664063595,0.09692319001636585,0.09644949180575449,0.003142937984949155,0.016741789996033228,Hub
USDOE2016,6,821.0902971549777,0.027264449389809736,0.10740276615270186,0.1069345648792379,0.0029449616486578864,0.03416566952880811,Hub
POLLYMIM2010,6,515.8550838570294,0.02084649766120032,0.13892936662531435,0.13847770225553946,0.0029159344406045427,0.07461296122388864,Hub
TAI2015,6,583.4844535389793,0.02226848965670234,0.11797837933018625,0.11751572536895853,0.0026433310251298245,0.051685463034147866,Hub
USDOE2017,6,550.2102451552981,0.02156885785175164,0.12009983525619543,0.11963829407946724,0.002606526624874837,0.05477937864282523,Hub
FRIEDMAN2006,6,1141.6362481816686,0.034004328508810217,0.07300457073719671,0.07251832629903573,0.002490845444829801,-0.009600683055805333,Hub
MILESHUB1994,6,447.9683615828902,0.019419094505904316,0.11777623813989228,0.11731347814790498,0.0023011328474449575,0.05544386492456268,Hub
DARLINGHAMMOND2005,6,989.4607182195728,0.03080464785918953,0.07274588885809327,0.07225950873142618,0.002248412849444055,-0.0054119392930900845,Hub
SANGVALC2010,6,291.6878538318983,0.016133101569403313,0.1372123474533605,0.13675978244158002,0.002228645919938899,0.07944737043938685,Hub
PAJARES1992,6,764.0970433741694,0.02606609502017622,0.08465805245767351,0.08417792071488613,0.0022163532120758403,0.013086619546852297,Hub
HARRIS2009,6,313.8525575570248,0.01659914215839635,0.13090990821718163,0.13045403733578334,0.0021872980917913257,0.07249715378646432,Hub
NRC2012,6,860.315089436162,0.028089199656023738,0.0773177027204743,0.07683372068444791,0.0021799976975965837,0.0029342368542338722,Hub
ANGELIVA2009,6,259.2301993978831,0.015450638831468631,0.13789852333620006,0.137446318249826,0.0021450842646395527,0.08108214170177977,Hub
GLASER1967,6,1277.8527733494304,0.0368684511430236,0.05780641163776171,0.05731219518582471,0.002134355422331324,-0.02877985583741014,Hub
ANGELI2005,6,818.234657687822,0.02720440600210064,0.07621285676948576,0.0757282951996432,0.0020809528166242652,0.0030592180063478153,Hub
OTTENBREITLEFTWICH2010,6,645.0810455084489,0.02356363496328602,0.08544858243275816,0.08496886535307638,0.0020223993196206995,0.017355466967760767,Hub
OTTENBRE2010,6,417.6004175844832,0.018780570540818275,0.10337863645291871,0.10290832437003412,0.001952199035423065,0.041933785514406345,Hub
